r,year,multiplier
WI,2029,1.0632061001769157
WV,2029,1.072189727760239
WY,2029,1.113220300200927
AL,2030,0.9849730524051625
AR,2030,1.1403500915046498
AZ,2030,1.4088436503477906
CA,2030,1.1441972595937862
CO,2030,1.2335971095169456
CT,2030,0.9922438829714373
DE,2030,1.0494023069481286
FL,2030,1.1795390117375741
GA,2030,1.0917767303826544
IA,2030,1.286577659947707
ID,2030,1.293678778018043
IL,2030,0.9835152743828355
IN,2030,0.9799328374917314
KS,2030,1.1001263590547243
KY,2030,0.8191832175824754
LA,2030,1.250824276467907
MA,2030,1.0138513321873521
MD,2030,0.9663374357469687
ME,2030,1.1103424228636507
MI,2030,1.0148414697554269
MN,2030,1.0627199222032757
MO,2030,0.9837677197064387
MS,2030,1.024141877381504
MT,2030,1.2878070346397446
NC,2030,1.06054955325068
ND,2030,2.255898711484231
NE,2030,1.2074615924383492
NH,2030,1.0766976020947112
NJ,2030,1.0049474530890674
NM,2030,1.461744547837228
NV,2030,1.3430077440467143
NY,2030,1.059240564787342
OH,2030,1.0243599280714022
OK,2030,1.324331172629266
OR,2030,1.3899510651323805
PA,2030,1.0065880394075686
RI,2030,1.0861076924075104
SC,2030,1.0703055119763927
SD,2030,1.2706413003229475
TN,2030,1.0072991768806978
TX,2030,1.5227883495704224
UT,2030,1.3837080171455893
VA,2030,1.2466087877500942
VT,2030,1.0743171809388619
WA,2030,1.1085654874655024
WI,2030,1.0710584961233398
WV,2030,1.0812596031606787
WY,2030,1.1298595499758277
AL,2031,0.9922042789413188
AR,2031,1.1483623989778389
AZ,2031,1.4243648367528232
CA,2031,1.1588766631713578
CO,2031,1.249820618160908
CT,2031,1.0035314097911792
DE,2031,1.0588477130617913
FL,2031,1.1874503790163027
GA,2031,1.1007226309090066
IA,2031,1.2924005769209976
ID,2031,1.309661501926739
IL,2031,0.9925181857994251
IN,2031,0.9889828302126432
KS,2031,1.1082752472338382
KY,2031,0.8289155440496173
LA,2031,1.2574965934713682
MA,2031,1.0249119274024938
MD,2031,0.976762002493656
ME,2031,1.1203896232158457
MI,2031,1.0234326842789727
MN,2031,1.0713354539220818
MO,2031,0.9933681764365718
MS,2031,1.0307822043275263
MT,2031,1.3038132902879904
NC,2031,1.069863556707741
ND,2031,2.2496293939476297
NE,2031,1.214271478631288
NH,2031,1.0870981561948327
NJ,2031,1.015104689774351
NM,2031,1.4770537273370743
NV,2031,1.3587927760083904
NY,2031,1.068768863074885
OH,2031,1.032826048574795
OK,2031,1.3301118918323154
OR,2031,1.4032048837512605
PA,2031,1.0167262713296652
RI,2031,1.0964094173088321
SC,2031,1.0795045131396623
SD,2031,1.2766630226327271
TN,2031,1.0141935922459842
TX,2031,1.526161893505886
UT,2031,1.3993299377169217
VA,2031,1.253729543024162
VT,2031,1.0847427353426806
WA,2031,1.1234515861877792
WI,2031,1.0789108920697636
WV,2031,1.0903294785611184
WY,2031,1.146498799750728
AL,2032,0.9994355054774751
AR,2032,1.156374706451028
AZ,2032,1.439886023157856
CA,2032,1.1735560667489295
CO,2032,1.2660441268048703
CT,2032,1.0148189366109208
DE,2032,1.0682931191754537
FL,2032,1.1953617462950312
GA,2032,1.1096685314353587
IA,2032,1.298223493894288
ID,2032,1.3256442258354348
IL,2032,1.0015210972160147
IN,2032,0.998032822933555
KS,2032,1.116424135412952
KY,2032,0.8386478705167594
LA,2032,1.2641689104748293
MA,2032,1.0359725226176355
MD,2032,0.9871865692403432
ME,2032,1.1304368235680404
MI,2032,1.0320238988025188
MN,2032,1.0799509856408878
MO,2032,1.002968633166705
MS,2032,1.0374225312735486
MT,2032,1.3198195459362363
NC,2032,1.0791775601648022
ND,2032,2.2433600764110286
NE,2032,1.2210813648242267
NH,2032,1.0974987102949543
NJ,2032,1.0252619264596348
NM,2032,1.4923629068369206
NV,2032,1.3745778079700663
NY,2032,1.0782971613624284
OH,2032,1.0412921690781882
OK,2032,1.335892611035365
OR,2032,1.4164587023701405
PA,2032,1.0268645032517618
RI,2032,1.106711142210154
SC,2032,1.088703514302932
SD,2032,1.2826847449425065
TN,2032,1.0210880076112707
TX,2032,1.52953543744135
UT,2032,1.414951858288254
VA,2032,1.2608502982982297
VT,2032,1.0951682897464996
WA,2032,1.138337684910056
WI,2032,1.0867632880161877
WV,2032,1.0993993539615583
WY,2032,1.1631380495256285
AL,2033,1.0066667320136313
AR,2033,1.1643870139242172
AZ,2033,1.455407209562889
CA,2033,1.1882354703265015
CO,2033,1.2822676354488327
CT,2033,1.0261064634306627
DE,2033,1.0777385252891163
FL,2033,1.2032731135737598
GA,2033,1.1186144319617108
IA,2033,1.3040464108675787
ID,2033,1.3416269497441307
IL,2033,1.0105240086326042
IN,2033,1.0070828156544667
KS,2033,1.124573023592066
KY,2033,0.8483801969839013
LA,2033,1.2708412274782903
MA,2033,1.0470331178327772
MD,2033,0.9976111359870304
ME,2033,1.1404840239202354
MI,2033,1.0406151133260646
MN,2033,1.088566517359694
MO,2033,1.0125690898968382
MS,2033,1.044062858219571
MT,2033,1.3358258015844822
NC,2033,1.0884915636218635
ND,2033,2.2370907588744275
NE,2033,1.2278912510171656
NH,2033,1.107899264395076
NJ,2033,1.0354191631449183
NM,2033,1.5076720863367672
NV,2033,1.3903628399317425
NY,2033,1.0878254596499717
OH,2033,1.0497582895815813
OK,2033,1.3416733302384145
OR,2033,1.4297125209890202
PA,2033,1.0370027351738584
RI,2033,1.1170128671114758
SC,2033,1.0979025154662017
SD,2033,1.288706467252286
TN,2033,1.0279824229765573
TX,2033,1.5329089813768135
UT,2033,1.4305737788595865
VA,2033,1.2679710535722974
VT,2033,1.1055938441503184
WA,2033,1.1532237836323327
WI,2033,1.0946156839626116
WV,2033,1.108469229361998
WY,2033,1.179777299300529
AL,2034,1.0138979585497878
AR,2034,1.1723993213974062
AZ,2034,1.4709283959679216
CA,2034,1.2029148739040731
CO,2034,1.298491144092795
CT,2034,1.0373939902504046
DE,2034,1.087183931402779
FL,2034,1.2111844808524883
GA,2034,1.1275603324880628
IA,2034,1.3098693278408693
ID,2034,1.3576096736528267
IL,2034,1.0195269200491939
IN,2034,1.0161328083753784
KS,2034,1.1327219117711798
KY,2034,0.8581125234510434
LA,2034,1.2775135444817516
MA,2034,1.0580937130479189
MD,2034,1.0080357027337177
ME,2034,1.1505312242724304
MI,2034,1.0492063278496107
MN,2034,1.0971820490785
MO,2034,1.0221695466269713
MS,2034,1.0507031851655932
MT,2034,1.351832057232728
NC,2034,1.0978055670789246
ND,2034,2.2308214413378264
NE,2034,1.2347011372101042
NH,2034,1.1182998184951976
NJ,2034,1.0455763998302021
NM,2034,1.5229812658366135
NV,2034,1.4061478718934186
NY,2034,1.0973537579375148
OH,2034,1.0582244100849743
OK,2034,1.3474540494414642
OR,2034,1.4429663396079002
PA,2034,1.047140967095955
RI,2034,1.1273145920127978
SC,2034,1.107101516629471
SD,2034,1.2947281895620657
TN,2034,1.0348768383418439
TX,2034,1.5362825253122772
UT,2034,1.4461956994309189
VA,2034,1.275091808846365
VT,2034,1.1160193985541373
WA,2034,1.1681098823546094
WI,2034,1.1024680799090356
WV,2034,1.1175391047624377
WY,2034,1.1964165490754295
AL,2035,1.021129185085944
AR,2035,1.1804116288705953
AZ,2035,1.4864495823729542
CA,2035,1.2175942774816448
CO,2035,1.3147146527367575
CT,2035,1.0486815170701462
DE,2035,1.0966293375164415
FL,2035,1.2190958481312166
GA,2035,1.136506233014415
IA,2035,1.3156922448141597
ID,2035,1.3735923975615225
IL,2035,1.0285298314657836
IN,2035,1.0251828010962902
KS,2035,1.1408707999502936
KY,2035,0.8678448499181854
LA,2035,1.2841858614852129
MA,2035,1.0691543082630606
MD,2035,1.0184602694804048
ME,2035,1.1605784246246251
MI,2035,1.0577975423731565
MN,2035,1.1057975807973062
MO,2035,1.0317700033571044
MS,2035,1.0573435121116155
MT,2035,1.367838312880974
NC,2035,1.1071195705359858
ND,2035,2.2245521238012254
NE,2035,1.241511023403043
NH,2035,1.1287003725953193
NJ,2035,1.0557336365154857
NM,2035,1.5382904453364599
NV,2035,1.4219329038550945
NY,2035,1.106882056225058
OH,2035,1.0666905305883674
OK,2035,1.3532347686445139
OR,2035,1.4562201582267802
PA,2035,1.0572791990180517
RI,2035,1.1376163169141196
SC,2035,1.1163005177927408
SD,2035,1.3007499118718453
TN,2035,1.0417712537071302
TX,2035,1.539656069247741
UT,2035,1.4618176200022512
VA,2035,1.2822125641204327
VT,2035,1.1264449529579563
WA,2035,1.1829959810768862
WI,2035,1.1103204758554595
WV,2035,1.1266089801628774
WY,2035,1.21305579885033
AL,2036,1.0283604116221003
AR,2036,1.1884239363437845
AZ,2036,1.501970768777987
CA,2036,1.2322736810592165
CO,2036,1.3309381613807196
CT,2036,1.059969043889888
DE,2036,1.1060747436301042
FL,2036,1.2270072154099452
GA,2036,1.145452133540767
IA,2036,1.3215151617874503
ID,2036,1.3895751214702183
IL,2036,1.037532742882373
IN,2036,1.034232793817202
KS,2036,1.1490196881294075
KY,2036,0.8775771763853274
LA,2036,1.290858178488674
MA,2036,1.0802149034782023
MD,2036,1.0288848362270921
ME,2036,1.17062562497682
MI,2036,1.0663887568967025
MN,2036,1.1144131125161123
MO,2036,1.0413704600872378
MS,2036,1.0639838390576377
MT,2036,1.3838445685292198
NC,2036,1.1164335739930469
ND,2036,2.2182828062646243
NE,2036,1.2483209095959817
NH,2036,1.1391009266954408
NJ,2036,1.0658908732007695
NM,2036,1.5535996248363062
NV,2036,1.4377179358167707
NY,2036,1.1164103545126014
OH,2036,1.0751566510917605
OK,2036,1.3590154878475633
OR,2036,1.4694739768456602
PA,2036,1.0674174309401483
RI,2036,1.1479180418154415
SC,2036,1.1254995189560104
SD,2036,1.306771634181625
TN,2036,1.0486656690724168
TX,2036,1.5430296131832046
UT,2036,1.4774395405735834
VA,2036,1.2893333193945005
VT,2036,1.136870507361775
WA,2036,1.197882079799163
WI,2036,1.1181728718018835
WV,2036,1.135678855563317
WY,2036,1.2296950486252305
AL,2037,1.0355916381582566
AR,2037,1.1964362438169736
AZ,2037,1.51749195518302
CA,2037,1.2469530846367882
CO,2037,1.347161670024682
CT,2037,1.07125657070963
DE,2037,1.1155201497437666
FL,2037,1.2349185826886737
GA,2037,1.1543980340671192
IA,2037,1.327338078760741
ID,2037,1.4055578453789144
IL,2037,1.0465356542989628
IN,2037,1.0432827865381138
KS,2037,1.1571685763085213
KY,2037,0.8873095028524695
LA,2037,1.297530495492135
MA,2037,1.091275498693344
MD,2037,1.0393094029737793
ME,2037,1.180672825329015
MI,2037,1.0749799714202484
MN,2037,1.1230286442349182
MO,2037,1.0509709168173709
MS,2037,1.07062416600366
MT,2037,1.3998508241774656
NC,2037,1.125747577450108
ND,2037,2.212013488728023
NE,2037,1.2551307957889206
NH,2037,1.1495014807955626
NJ,2037,1.076048109886053
NM,2037,1.5689088043361525
NV,2037,1.4535029677784468
NY,2037,1.1259386528001445
OH,2037,1.0836227715951534
OK,2037,1.364796207050613
OR,2037,1.4827277954645401
PA,2037,1.077555662862245
RI,2037,1.1582197667167633
SC,2037,1.13469852011928
SD,2037,1.3127933564914043
TN,2037,1.0555600844377033
TX,2037,1.5464031571186685
UT,2037,1.4930614611449158
VA,2037,1.2964540746685682
VT,2037,1.147296061765594
WA,2037,1.21276817852144
WI,2037,1.1260252677483074
WV,2037,1.144748730963757
WY,2037,1.246334298400131
AL,2038,1.042822864694413
AR,2038,1.2044485512901626
AZ,2038,1.5330131415880526
CA,2038,1.26163248821436
CO,2038,1.3633851786686444
CT,2038,1.0825440975293716
DE,2038,1.1249655558574292
FL,2038,1.2428299499674023
GA,2038,1.1633439345934713
IA,2038,1.3331609957340316
ID,2038,1.4215405692876102
IL,2038,1.0555385657155523
IN,2038,1.0523327792590256
KS,2038,1.1653174644876354
KY,2038,0.8970418293196114
LA,2038,1.3042028124955962
MA,2038,1.1023360939084856
MD,2038,1.0497339697204666
ME,2038,1.1907200256812098
MI,2038,1.0835711859437944
MN,2038,1.1316441759537244
MO,2038,1.060571373547504
MS,2038,1.0772644929496822
MT,2038,1.4158570798257115
NC,2038,1.1350615809071691
ND,2038,2.205744171191422
NE,2038,1.2619406819818595
NH,2038,1.159902034895684
NJ,2038,1.0862053465713368
NM,2038,1.5842179838359989
NV,2038,1.4692879997401227
NY,2038,1.1354669510876878
OH,2038,1.0920888920985465
OK,2038,1.3705769262536625
OR,2038,1.4959816140834201
PA,2038,1.0876938947843415
RI,2038,1.168521491618085
SC,2038,1.1438975212825495
SD,2038,1.3188150788011839
TN,2038,1.06245449980299
TX,2038,1.5497767010541321
UT,2038,1.5086833817162482
VA,2038,1.3035748299426357
VT,2038,1.1577216161694128
WA,2038,1.2276542772437167
WI,2038,1.1338776636947312
WV,2038,1.1538186063641966
WY,2038,1.2629735481750315
AL,2039,1.0500540912305694
AR,2039,1.2124608587633516
AZ,2039,1.5485343279930852
CA,2039,1.2763118917919316
CO,2039,1.3796086873126068
CT,2039,1.0938316243491135
DE,2039,1.1344109619710918
FL,2039,1.2507413172461308
GA,2039,1.1722898351198232
IA,2039,1.338983912707322
ID,2039,1.437523293196306
IL,2039,1.064541477132142
IN,2039,1.0613827719799374
KS,2039,1.173466352666749
KY,2039,0.9067741557867535
LA,2039,1.3108751294990575
MA,2039,1.113396689123627
MD,2039,1.0601585364671537
ME,2039,1.2007672260334048
MI,2039,1.0921624004673403
MN,2039,1.1402597076725305
MO,2039,1.0701718302776373
MS,2039,1.0839048198957044
MT,2039,1.4318633354739574
NC,2039,1.1443755843642303
ND,2039,2.1994748536548205
NE,2039,1.2687505681747981
NH,2039,1.1703025889958056
NJ,2039,1.0963625832566204
NM,2039,1.5995271633358452
NV,2039,1.4850730317017988
NY,2039,1.1449952493752311
OH,2039,1.1005550126019397
OK,2039,1.3763576454567121
OR,2039,1.5092354327022999
PA,2039,1.0978321267064384
RI,2039,1.178823216519407
SC,2039,1.1530965224458192
SD,2039,1.3248368011109635
TN,2039,1.0693489151682765
TX,2039,1.5531502449895958
UT,2039,1.5243053022875805
VA,2039,1.3106955852167035
VT,2039,1.1681471705732318
WA,2039,1.2425403759659934
WI,2039,1.1417300596411553
WV,2039,1.1628884817646363
WY,2039,1.2796127979499319
AL,2040,1.0572853177667256
AR,2040,1.2204731662365407
AZ,2040,1.564055514398118
CA,2040,1.2909912953695033
CO,2040,1.3958321959565692
CT,2040,1.1051191511688554
DE,2040,1.1438563680847542
FL,2040,1.2586526845248593
GA,2040,1.1812357356461753
IA,2040,1.3448068296806126
ID,2040,1.453506017105002
IL,2040,1.0735443885487315
IN,2040,1.0704327647008491
KS,2040,1.1816152408458631
KY,2040,0.9165064822538955
LA,2040,1.3175474465025185
MA,2040,1.1244572843387688
MD,2040,1.070583103213841
ME,2040,1.2108144263855998
MI,2040,1.1007536149908863
MN,2040,1.1488752393913364
MO,2040,1.0797722870077704
MS,2040,1.0905451468417267
MT,2040,1.4478695911222033
NC,2040,1.1536895878212914
ND,2040,2.1932055361182194
NE,2040,1.275560454367737
NH,2040,1.1807031430959274
NJ,2040,1.1065198199419042
NM,2040,1.6148363428356916
NV,2040,1.500858063663475
NY,2040,1.1545235476627742
OH,2040,1.1090211331053326
OK,2040,1.3821383646597618
OR,2040,1.5224892513211798
PA,2040,1.107970358628535
RI,2040,1.1891249414207288
SC,2040,1.1622955236090888
SD,2040,1.3308585234207428
TN,2040,1.0762433305335628
TX,2040,1.5565237889250596
UT,2040,1.539927222858913
VA,2040,1.3178163404907712
VT,2040,1.1785727249770508
WA,2040,1.2574264746882702
WI,2040,1.149582455587579
WV,2040,1.1719583571650762
WY,2040,1.2962520477248325
AL,2041,1.064516544302882
AR,2041,1.22848547370973
AZ,2041,1.579576700803151
CA,2041,1.305670698947075
CO,2041,1.4120557046005313
CT,2041,1.116406677988597
DE,2041,1.1533017741984168
FL,2041,1.2665640518035879
GA,2041,1.1901816361725275
IA,2041,1.3506297466539032
ID,2041,1.4694887410136979
IL,2041,1.0825472999653212
IN,2041,1.079482757421761
KS,2041,1.189764129024977
KY,2041,0.9262388087210375
LA,2041,1.3242197635059796
MA,2041,1.1355178795539105
MD,2041,1.0810076699605282
ME,2041,1.2208616267377947
MI,2041,1.1093448295144321
MN,2041,1.1574907711101425
MO,2041,1.0893727437379035
MS,2041,1.0971854737877489
MT,2041,1.4638758467704491
NC,2041,1.1630035912783525
ND,2041,2.1869362185816184
NE,2041,1.2823703405606757
NH,2041,1.191103697196049
NJ,2041,1.1166770566271877
NM,2041,1.6301455223355379
NV,2041,1.516643095625151
NY,2041,1.1640518459503175
OH,2041,1.1174872536087257
OK,2041,1.3879190838628113
OR,2041,1.5357430699400598
PA,2041,1.1181085905506316
RI,2041,1.1994266663220507
SC,2041,1.1714945247723585
SD,2041,1.3368802457305224
TN,2041,1.0831377458988494
TX,2041,1.5598973328605232
UT,2041,1.555549143430245
VA,2041,1.324937095764839
VT,2041,1.1889982793808695
WA,2041,1.272312573410547
WI,2041,1.1574348515340032
WV,2041,1.181028232565516
WY,2041,1.3128912974997329
AL,2042,1.0717477708390382
AR,2042,1.236497781182919
AZ,2042,1.5950978872081836
CA,2042,1.3203501025246467
CO,2042,1.4282792132444937
CT,2042,1.127694204808339
DE,2042,1.1627471803120795
FL,2042,1.2744754190823162
GA,2042,1.1991275366988796
IA,2042,1.3564526636271936
ID,2042,1.4854714649223937
IL,2042,1.0915502113819109
IN,2042,1.0885327501426727
KS,2042,1.1979130172040908
KY,2042,0.9359711351881795
LA,2042,1.3308920805094409
MA,2042,1.1465784747690522
MD,2042,1.0914322367072153
ME,2042,1.2309088270899895
MI,2042,1.1179360440379782
MN,2042,1.1661063028289487
MO,2042,1.0989732004680368
MS,2042,1.1038258007337711
MT,2042,1.479882102418695
NC,2042,1.1723175947354136
ND,2042,2.1806669010450173
NE,2042,1.2891802267536145
NH,2042,1.2015042512961707
NJ,2042,1.1268342933124715
NM,2042,1.6454547018353842
NV,2042,1.532428127586827
NY,2042,1.1735801442378608
OH,2042,1.1259533741121188
OK,2042,1.393699803065861
OR,2042,1.5489968885589398
PA,2042,1.1282468224727282
RI,2042,1.2097283912233725
SC,2042,1.1806935259356282
SD,2042,1.342901968040302
TN,2042,1.090032161264136
TX,2042,1.563270876795987
UT,2042,1.5711710640015775
VA,2042,1.3320578510389067
VT,2042,1.1994238337846885
WA,2042,1.2871986721328237
WI,2042,1.165287247480427
WV,2042,1.1900981079659556
WY,2042,1.3295305472746335
AL,2043,1.0789789973751946
AR,2043,1.244510088656108
AZ,2043,1.6106190736132162
CA,2043,1.3350295061022184
CO,2043,1.444502721888456
CT,2043,1.1389817316280806
DE,2043,1.172192586425742
FL,2043,1.2823867863610448
GA,2043,1.2080734372252317
IA,2043,1.3622755806004843
ID,2043,1.5014541888310897
IL,2043,1.1005531227985004
IN,2043,1.0975827428635845
KS,2043,1.2060619053832047
KY,2043,0.9457034616553216
LA,2043,1.3375643975129021
MA,2043,1.1576390699841939
MD,2043,1.1018568034539027
ME,2043,1.2409560274421845
MI,2043,1.126527258561524
MN,2043,1.1747218345477548
MO,2043,1.10857365719817
MS,2043,1.1104661276797934
MT,2043,1.4958883580669409
NC,2043,1.1816315981924748
ND,2043,2.174397583508416
NE,2043,1.2959901129465532
NH,2043,1.2119048053962922
NJ,2043,1.136991529997755
NM,2043,1.6607638813352306
NV,2043,1.5482131595485031
NY,2043,1.183108442525404
OH,2043,1.1344194946155117
OK,2043,1.3994805222689106
OR,2043,1.5622507071778196
PA,2043,1.1383850543948248
RI,2043,1.2200301161246945
SC,2043,1.1898925270988978
SD,2043,1.3489236903500816
TN,2043,1.0969265766294225
TX,2043,1.5666444207314507
UT,2043,1.5867929845729098
VA,2043,1.3391786063129745
VT,2043,1.2098493881885075
WA,2043,1.3020847708551004
WI,2043,1.173139643426851
WV,2043,1.1991679833663953
WY,2043,1.3461697970495339
AL,2044,1.086210223911351
AR,2044,1.2525223961292973
AZ,2044,1.626140260018249
CA,2044,1.3497089096797903
CO,2044,1.4607262305324185
CT,2044,1.1502692584478225
DE,2044,1.1816379925394047
FL,2044,1.2902981536397733
GA,2044,1.2170193377515837
IA,2044,1.3680984975737749
ID,2044,1.5174369127397855
IL,2044,1.10955603421509
IN,2044,1.1066327355844963
KS,2044,1.2142107935623185
KY,2044,0.9554357881224635
LA,2044,1.3442367145163632
MA,2044,1.1686996651993355
MD,2044,1.1122813702005898
ME,2044,1.2510032277943794
MI,2044,1.13511847308507
MN,2044,1.183337366266561
MO,2044,1.118174113928303
MS,2044,1.1171064546258158
MT,2044,1.5118946137151867
NC,2044,1.1909456016495361
ND,2044,2.168128265971815
NE,2044,1.302799999139492
NH,2044,1.222305359496414
NJ,2044,1.147148766683039
NM,2044,1.6760730608350771
NV,2044,1.5639981915101793
NY,2044,1.1926367408129472
OH,2044,1.1428856151189049
OK,2044,1.40526124147196
OR,2044,1.5755045257966995
PA,2044,1.1485232863169215
RI,2044,1.2303318410260162
SC,2044,1.1990915282621672
SD,2044,1.3549454126598612
TN,2044,1.1038209919947088
TX,2044,1.5700179646669143
UT,2044,1.6024149051442422
VA,2044,1.346299361587042
VT,2044,1.2202749425923263
WA,2044,1.3169708695773772
WI,2044,1.180992039373275
WV,2044,1.208237858766835
WY,2044,1.3628090468244345
AL,2045,1.0934414504475072
AR,2045,1.2605347036024863
AZ,2045,1.641661446423282
CA,2045,1.364388313257362
CO,2045,1.4769497391763808
CT,2045,1.1615567852675643
DE,2045,1.1910833986530671
FL,2045,1.2982095209185018
GA,2045,1.2259652382779358
IA,2045,1.3739214145470653
ID,2045,1.5334196366484814
IL,2045,1.1185589456316796
IN,2045,1.115682728305408
KS,2045,1.2223596817414324
KY,2045,0.9651681145896056
LA,2045,1.3509090315198242
MA,2045,1.1797602604144772
MD,2045,1.1227059369472772
ME,2045,1.2610504281465742
MI,2045,1.143709687608616
MN,2045,1.1919528979853669
MO,2045,1.1277745706584361
MS,2045,1.123746781571838
MT,2045,1.5279008693634326
NC,2045,1.2002596051065972
ND,2045,2.161858948435214
NE,2045,1.3096098853324307
NH,2045,1.2327059135965355
NJ,2045,1.1573060033683225
NM,2045,1.6913822403349235
NV,2045,1.5797832234718552
NY,2045,1.2021650391004906
OH,2045,1.151351735622298
OK,2045,1.4110419606750098
OR,2045,1.5887583444155795
PA,2045,1.158661518239018
RI,2045,1.2406335659273382
SC,2045,1.208290529425437
SD,2045,1.3609671349696406
TN,2045,1.1107154073599954
TX,2045,1.5733915086023782
UT,2045,1.6180368257155746
VA,2045,1.3534201168611097
VT,2045,1.2307004969961453
WA,2045,1.331856968299654
WI,2045,1.188844435319699
WV,2045,1.217307734167275
WY,2045,1.3794482965993349
AL,2046,1.1006726769836634
AR,2046,1.2685470110756754
AZ,2046,1.6571826328283146
CA,2046,1.3790677168349337
CO,2046,1.4931732478203432
CT,2046,1.1728443120873062
DE,2046,1.2005288047667297
FL,2046,1.3061208881972304
GA,2046,1.234911138804288
IA,2046,1.379744331520356
ID,2046,1.5494023605571774
IL,2046,1.1275618570482693
IN,2046,1.1247327210263198
KS,2046,1.2305085699205462
KY,2046,0.9749004410567477
LA,2046,1.3575813485232855
MA,2046,1.1908208556296187
MD,2046,1.1331305036939643
ME,2046,1.2710976284987692
MI,2046,1.152300902132162
MN,2046,1.200568429704173
MO,2046,1.1373750273885694
MS,2046,1.1303871085178603
MT,2046,1.5439071250116785
NC,2046,1.2095736085636584
ND,2046,2.155589630898613
NE,2046,1.3164197715253696
NH,2046,1.243106467696657
NJ,2046,1.1674632400536062
NM,2046,1.7066914198347698
NV,2046,1.5955682554335313
NY,2046,1.2116933373880336
OH,2046,1.1598178561256909
OK,2046,1.4168226798780594
OR,2046,1.6020121630344595
PA,2046,1.168799750161115
RI,2046,1.25093529082866
SC,2046,1.2174895305887066
SD,2046,1.3669888572794202
TN,2046,1.117609822725282
TX,2046,1.5767650525378418
UT,2046,1.633658746286907
VA,2046,1.3605408721351775
VT,2046,1.2411260513999642
WA,2046,1.3467430670219307
WI,2046,1.1966968312661228
WV,2046,1.2263776095677146
WY,2046,1.3960875463742353
AL,2047,1.1079039035198197
AR,2047,1.2765593185488644
AZ,2047,1.6727038192333472
CA,2047,1.3937471204125054
CO,2047,1.5093967564643054
CT,2047,1.1841318389070479
DE,2047,1.2099742108803924
FL,2047,1.3140322554759587
GA,2047,1.24385703933064
IA,2047,1.3855672484936465
ID,2047,1.5653850844658732
IL,2047,1.1365647684648588
IN,2047,1.1337827137472316
KS,2047,1.23865745809966
KY,2047,0.9846327675238896
LA,2047,1.3642536655267468
MA,2047,1.2018814508447604
MD,2047,1.1435550704406516
ME,2047,1.2811448288509641
MI,2047,1.1608921166557078
MN,2047,1.2091839614229791
MO,2047,1.1469754841187025
MS,2047,1.1370274354638825
MT,2047,1.5599133806599244
NC,2047,1.2188876120207195
ND,2047,2.149320313362012
NE,2047,1.3232296577183082
NH,2047,1.2535070217967788
NJ,2047,1.1776204767388898
NM,2047,1.7220005993346161
NV,2047,1.6113532873952074
NY,2047,1.221221635675577
OH,2047,1.168283976629084
OK,2047,1.4226033990811089
OR,2047,1.6152659816533395
PA,2047,1.1789379820832115
RI,2047,1.261237015729982
SC,2047,1.2266885317519762
SD,2047,1.3730105795891998
TN,2047,1.1245042380905685
TX,2047,1.5801385964733057
UT,2047,1.6492806668582394
VA,2047,1.3676616274092452
VT,2047,1.251551605803783
WA,2047,1.3616291657442074
WI,2047,1.2045492272125469
WV,2047,1.2354474849681543
WY,2047,1.4127267961491359
AL,2048,1.1151351300559762
AR,2048,1.2845716260220534
AZ,2048,1.68822500563838
CA,2048,1.408426523990077
CO,2048,1.5256202651082678
CT,2048,1.1954193657267898
DE,2048,1.2194196169940548
FL,2048,1.3219436227546872
GA,2048,1.252802939856992
IA,2048,1.3913901654669372
ID,2048,1.581367808374569
IL,2048,1.1455676798814485
IN,2048,1.1428327064681434
KS,2048,1.246806346278774
KY,2048,0.9943650939910317
LA,2048,1.3709259825302078
MA,2048,1.212942046059902
MD,2048,1.1539796371873388
ME,2048,1.2911920292031591
MI,2048,1.1694833311792538
MN,2048,1.217799493141785
MO,2048,1.1565759408488356
MS,2048,1.1436677624099048
MT,2048,1.5759196363081702
NC,2048,1.2282016154777806
ND,2048,2.1430509958254107
NE,2048,1.3300395439112471
NH,2048,1.2639075758969003
NJ,2048,1.1877777134241736
NM,2048,1.7373097788344625
NV,2048,1.6271383193568836
NY,2048,1.2307499339631203
OH,2048,1.1767500971324771
OK,2048,1.4283841182841586
OR,2048,1.6285198002722192
PA,2048,1.1890762140053082
RI,2048,1.2715387406313037
SC,2048,1.2358875329152457
SD,2048,1.3790323018989792
TN,2048,1.131398653455855
TX,2048,1.5835121404087693
UT,2048,1.6649025874295715
VA,2048,1.3747823826833128
VT,2048,1.261977160207602
WA,2048,1.3765152644664842
WI,2048,1.2124016231589707
WV,2048,1.2445173603685942
WY,2048,1.4293660459240363
AL,2049,1.1223663565921325
AR,2049,1.2925839334952427
AZ,2049,1.703746192043413
CA,2049,1.4231059275676488
CO,2049,1.5418437737522301
CT,2049,1.2067068925465314
DE,2049,1.2288650231077174
FL,2049,1.3298549900334158
GA,2049,1.2617488403833441
IA,2049,1.3972130824402276
ID,2049,1.597350532283265
IL,2049,1.1545705912980382
IN,2049,1.1518826991890552
KS,2049,1.2549552344578878
KY,2049,1.0040974204581736
LA,2049,1.3775982995336689
MA,2049,1.2240026412750438
MD,2049,1.1644042039340259
ME,2049,1.3012392295553539
MI,2049,1.1780745457028
MN,2049,1.2264150248605912
MO,2049,1.166176397578969
MS,2049,1.150308089355927
MT,2049,1.591925891956416
NC,2049,1.2375156189348417
ND,2049,2.1367816782888096
NE,2049,1.336849430104186
NH,2049,1.274308129997022
